,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ_India[155],13.62,0.065,13.506,13.749,0.001,0.001,5130.0,2926.0,1.0
μ_India[156],13.637,0.065,13.522,13.764,0.001,0.001,5110.0,2906.0,1.0
μ_India[157],13.654,0.065,13.539,13.78,0.001,0.001,5089.0,2906.0,1.0
μ_India[158],13.671,0.065,13.556,13.796,0.001,0.001,5067.0,2906.0,1.0
μ_India[159],13.687,0.064,13.573,13.812,0.001,0.001,5039.0,2970.0,1.0
μ_India[160],13.704,0.064,13.59,13.828,0.001,0.001,5019.0,2994.0,1.0
μ_India[161],13.721,0.064,13.607,13.845,0.001,0.001,4998.0,3069.0,1.0
μ_India[162],13.738,0.064,13.621,13.858,0.001,0.001,4979.0,3069.0,1.0
μ_India[163],13.755,0.064,13.639,13.875,0.001,0.001,4956.0,3093.0,1.0
μ_India[164],13.771,0.063,13.656,13.892,0.001,0.001,4935.0,3068.0,1.0
μ_India[165],13.788,0.063,13.673,13.908,0.001,0.001,4910.0,3019.0,1.0
μ_India[166],13.805,0.063,13.689,13.924,0.001,0.001,4890.0,3053.0,1.0
μ_India[167],13.822,0.063,13.707,13.941,0.001,0.001,4871.0,3056.0,1.0
μ_India[168],13.839,0.063,13.725,13.958,0.001,0.001,4850.0,3032.0,1.0
μ_India[169],13.856,0.063,13.742,13.975,0.001,0.001,4830.0,3057.0,1.0
μ_India[170],13.872,0.062,13.759,13.992,0.001,0.001,4813.0,3081.0,1.0
μ_India[171],13.889,0.062,13.779,14.011,0.001,0.001,4795.0,3056.0,1.0
μ_India[172],13.906,0.062,13.796,14.028,0.001,0.001,4776.0,3106.0,1.0
μ_India[173],13.923,0.062,13.813,14.044,0.001,0.001,4754.0,3171.0,1.0
μ_India[174],13.94,0.062,13.831,14.06,0.001,0.001,4736.0,3171.0,1.0
μ_India[175],13.956,0.062,13.848,14.077,0.001,0.001,4721.0,3225.0,1.0
μ_India[176],13.973,0.062,13.866,14.094,0.001,0.001,4703.0,3197.0,1.0
μ_India[177],13.99,0.061,13.882,14.11,0.001,0.001,4684.0,3173.0,1.0
μ_India[178],14.007,0.061,13.899,14.126,0.001,0.001,4664.0,3181.0,1.0
μ_India[179],14.024,0.061,13.916,14.143,0.001,0.001,4648.0,3176.0,1.0
μ_India[180],14.04,0.061,13.932,14.159,0.001,0.001,4634.0,3181.0,1.0
μ_India[181],14.057,0.061,13.949,14.175,0.001,0.001,4615.0,3181.0,1.0
μ_India[182],14.074,0.061,13.966,14.192,0.001,0.001,4595.0,3128.0,1.0
μ_India[183],14.091,0.061,13.984,14.21,0.001,0.001,4579.0,3102.0,1.0
μ_India[184],14.108,0.06,14.002,14.227,0.001,0.001,4561.0,3110.0,1.0
μ_India[185],14.124,0.06,14.015,14.241,0.001,0.001,4544.0,3086.0,1.0
μ_India[186],14.141,0.06,14.033,14.259,0.001,0.001,4530.0,3061.0,1.0
μ_India[187],14.158,0.06,14.048,14.273,0.001,0.001,4511.0,3087.0,1.0
μ_India[188],14.175,0.06,14.065,14.289,0.001,0.001,4498.0,3087.0,1.0
μ_India[189],14.192,0.06,14.082,14.306,0.001,0.001,4483.0,3096.0,1.0
μ_India[190],14.209,0.06,14.099,14.322,0.001,0.001,4467.0,3121.0,1.0
μ_India[191],14.225,0.06,14.115,14.338,0.001,0.001,4449.0,2974.0,1.0
μ_India[192],14.242,0.06,14.132,14.355,0.001,0.001,4432.0,3045.0,1.0
μ_India[193],14.259,0.06,14.15,14.372,0.001,0.001,4416.0,3022.0,1.0
μ_India[194],14.276,0.059,14.167,14.388,0.001,0.001,4402.0,3053.0,1.0
μ_India[195],14.293,0.059,14.184,14.405,0.001,0.001,4388.0,3026.0,1.0
μ_India[196],14.309,0.059,14.201,14.422,0.001,0.001,4378.0,3027.0,1.0
μ_India[197],14.326,0.059,14.218,14.439,0.001,0.001,4368.0,3016.0,1.0
μ_India[198],14.343,0.059,14.236,14.456,0.001,0.001,4357.0,3017.0,1.0
μ_India[199],14.36,0.059,14.253,14.473,0.001,0.001,4351.0,3041.0,1.0
μ_India[200],14.377,0.059,14.268,14.488,0.001,0.001,4343.0,2969.0,1.0
μ_India[201],14.393,0.059,14.287,14.507,0.001,0.001,4335.0,2992.0,1.0
μ_India[202],14.41,0.059,14.305,14.525,0.001,0.001,4324.0,2912.0,1.0
μ_India[203],14.427,0.059,14.318,14.538,0.001,0.001,4318.0,2912.0,1.0
μ_India[204],14.444,0.059,14.335,14.555,0.001,0.001,4314.0,2932.0,1.0
μ_India[205],14.461,0.059,14.352,14.572,0.001,0.001,4311.0,2956.0,1.0
μ_India[206],14.478,0.059,14.368,14.588,0.001,0.001,4304.0,2911.0,1.0
μ_India[207],14.494,0.059,14.386,14.605,0.001,0.001,4297.0,2932.0,1.0
μ_India[208],14.511,0.059,14.403,14.622,0.001,0.001,4284.0,2866.0,1.0
μ_India[209],14.528,0.059,14.416,14.635,0.001,0.001,4273.0,2823.0,1.0
μ_India[210],14.545,0.059,14.433,14.652,0.001,0.001,4272.0,2823.0,1.0
μ_India[211],14.562,0.059,14.45,14.668,0.001,0.001,4268.0,2802.0,1.0
μ_India[212],14.578,0.059,14.467,14.685,0.001,0.001,4264.0,2801.0,1.0
μ_India[213],14.595,0.059,14.491,14.71,0.001,0.001,4265.0,2761.0,1.0
μ_India[214],14.612,0.059,14.504,14.722,0.001,0.001,4260.0,2843.0,1.0
μ_India[215],14.629,0.059,14.52,14.738,0.001,0.001,4255.0,2843.0,1.0
μ_India[216],14.646,0.059,14.535,14.753,0.001,0.001,4249.0,2842.0,1.0
μ_India[217],14.662,0.059,14.552,14.77,0.001,0.001,4243.0,2843.0,1.0
μ_India[218],14.679,0.059,14.568,14.786,0.001,0.001,4239.0,2863.0,1.0
μ_India[219],14.696,0.059,14.588,14.806,0.001,0.001,4236.0,2863.0,1.0
μ_India[220],14.713,0.059,14.603,14.82,0.001,0.001,4236.0,2863.0,1.0
μ_India[221],14.73,0.059,14.62,14.837,0.001,0.001,4241.0,2885.0,1.0
μ_India[222],14.746,0.059,14.638,14.856,0.001,0.001,4245.0,2884.0,1.0
μ_India[223],14.763,0.059,14.655,14.872,0.001,0.001,4242.0,2840.0,1.0
μ_India[224],14.78,0.059,14.672,14.889,0.001,0.001,4247.0,2840.0,1.0
μ_India[225],14.797,0.059,14.686,14.904,0.001,0.001,4245.0,2796.0,1.0
μ_India[226],14.814,0.059,14.704,14.922,0.001,0.001,4247.0,2756.0,1.0
μ_India[227],14.831,0.059,14.721,14.939,0.001,0.001,4252.0,2756.0,1.0
μ_India[228],14.847,0.059,14.739,14.957,0.001,0.001,4257.0,2775.0,1.0
μ_India[229],14.864,0.059,14.756,14.974,0.001,0.001,4253.0,2775.0,1.0
μ_India[230],14.881,0.059,14.772,14.991,0.001,0.001,4251.0,2796.0,1.0
μ_India[231],14.898,0.059,14.789,15.007,0.001,0.001,4247.0,2776.0,1.0
μ_India[232],14.915,0.059,14.806,15.025,0.001,0.001,4245.0,2797.0,1.0
μ_India[233],14.931,0.059,14.821,15.04,0.001,0.001,4247.0,2797.0,1.0
μ_India[234],14.948,0.059,14.84,15.059,0.001,0.001,4254.0,2874.0,1.0
μ_India[235],14.965,0.059,14.854,15.073,0.001,0.001,4257.0,2895.0,1.0
μ_India[236],14.982,0.059,14.87,15.09,0.001,0.001,4252.0,2895.0,1.0
μ_India[237],14.999,0.059,14.886,15.106,0.001,0.001,4252.0,2895.0,1.0
μ_India[238],15.015,0.059,14.903,15.123,0.001,0.001,4254.0,2830.0,1.0
μ_India[239],15.032,0.059,14.922,15.142,0.001,0.001,4261.0,2851.0,1.0
μ_India[240],15.049,0.06,14.939,15.159,0.001,0.001,4257.0,2830.0,1.0
μ_India[241],15.066,0.06,14.955,15.176,0.001,0.001,4255.0,2809.0,1.0
μ_India[242],15.083,0.06,14.971,15.192,0.001,0.001,4259.0,2831.0,1.0
μ_India[243],15.099,0.06,14.989,15.211,0.001,0.001,4260.0,2874.0,1.0
μ_India[244],15.116,0.06,15.005,15.227,0.001,0.001,4259.0,2831.0,1.0
μ_India[245],15.133,0.06,15.022,15.244,0.001,0.001,4262.0,2831.0,1.0
μ_India[246],15.15,0.06,15.039,15.261,0.001,0.001,4262.0,2790.0,1.0
μ_India[247],15.167,0.06,15.055,15.279,0.001,0.001,4271.0,2832.0,1.0
μ_India[248],15.184,0.06,15.068,15.292,0.001,0.001,4271.0,2811.0,1.0
μ_India[249],15.2,0.06,15.085,15.309,0.001,0.001,4275.0,2832.0,1.0
μ_India[250],15.217,0.061,15.102,15.326,0.001,0.001,4277.0,2853.0,1.0
μ_India[251],15.234,0.061,15.118,15.344,0.001,0.001,4279.0,2853.0,1.0
μ_India[252],15.251,0.061,15.135,15.361,0.001,0.001,4283.0,2832.0,1.0
μ_India[253],15.268,0.061,15.152,15.378,0.001,0.001,4283.0,2832.0,1.0
μ_India[254],15.284,0.061,15.168,15.395,0.001,0.001,4287.0,2832.0,1.0
μ_India[255],15.301,0.061,15.186,15.413,0.001,0.001,4290.0,2897.0,1.0
μ_India[256],15.318,0.061,15.201,15.429,0.001,0.001,4294.0,2897.0,1.0
μ_India[257],15.335,0.061,15.218,15.446,0.001,0.001,4295.0,2876.0,1.0
μ_India[258],15.352,0.062,15.235,15.464,0.001,0.001,4301.0,2733.0,1.0
μ_India[259],15.368,0.062,15.252,15.481,0.001,0.001,4307.0,2854.0,1.0
μ_India[260],15.385,0.062,15.271,15.501,0.001,0.001,4317.0,2832.0,1.0
μ_India[261],15.402,0.062,15.285,15.515,0.001,0.001,4325.0,2833.0,1.0
μ_India[262],15.419,0.062,15.305,15.537,0.001,0.001,4331.0,2854.0,1.0
μ_India[263],15.436,0.062,15.32,15.552,0.001,0.001,4337.0,2820.0,1.0
μ_India[264],15.452,0.063,15.336,15.569,0.001,0.001,4339.0,2738.0,1.0
μ_India[265],15.469,0.063,15.354,15.588,0.001,0.001,4341.0,2698.0,1.0
μ_India[266],15.486,0.063,15.374,15.608,0.001,0.001,4342.0,2661.0,1.0
μ_India[267],15.503,0.063,15.39,15.625,0.001,0.001,4347.0,2651.0,1.0
μ_India[268],15.52,0.063,15.402,15.637,0.001,0.001,4351.0,2691.0,1.0
μ_India[269],15.537,0.063,15.419,15.654,0.001,0.001,4355.0,2672.0,1.0
μ_India[270],15.553,0.064,15.438,15.674,0.001,0.001,4361.0,2676.0,1.0
μ_India[271],15.57,0.064,15.454,15.691,0.001,0.001,4364.0,2676.0,1.0
μ_India[272],15.587,0.064,15.47,15.707,0.001,0.001,4367.0,2763.0,1.0
μ_India[273],15.604,0.064,15.487,15.725,0.001,0.001,4377.0,2844.0,1.0
μ_India[274],15.621,0.064,15.503,15.742,0.001,0.001,4382.0,2844.0,1.0
μ_India[275],15.637,0.065,15.521,15.761,0.001,0.001,4389.0,2853.0,1.0
μ_India[276],15.654,0.065,15.538,15.778,0.001,0.001,4399.0,2853.0,1.0
μ_India[277],15.671,0.065,15.554,15.795,0.001,0.001,4403.0,2853.0,1.0
μ_India[278],15.688,0.065,15.57,15.812,0.001,0.001,4408.0,2875.0,1.0
μ_India[279],15.705,0.065,15.586,15.829,0.001,0.001,4417.0,2875.0,1.0
μ_India[280],15.721,0.066,15.603,15.847,0.001,0.001,4425.0,2874.0,1.0
μ_India[281],15.738,0.066,15.619,15.863,0.001,0.001,4430.0,2749.0,1.0
μ_India[282],15.755,0.066,15.635,15.88,0.001,0.001,4439.0,2770.0,1.0
μ_India[283],15.772,0.066,15.652,15.897,0.001,0.001,4448.0,2769.0,1.0
μ_India[284],15.789,0.066,15.668,15.915,0.001,0.001,4458.0,2810.0,1.0
μ_India[285],15.805,0.067,15.685,15.932,0.001,0.001,4467.0,2810.0,1.0
μ_India[286],15.822,0.067,15.7,15.948,0.001,0.001,4475.0,2853.0,1.0
μ_India[287],15.839,0.067,15.717,15.966,0.001,0.001,4481.0,2770.0,1.0
μ_India[288],15.856,0.067,15.733,15.983,0.001,0.001,4484.0,2791.0,1.0
μ_India[289],15.873,0.068,15.755,16.006,0.001,0.001,4489.0,2791.0,1.0
μ_India[290],15.89,0.068,15.772,16.024,0.001,0.001,4497.0,2853.0,1.0
μ_India[291],15.906,0.068,15.788,16.041,0.001,0.001,4504.0,2842.0,1.0
μ_India[292],15.923,0.068,15.804,16.057,0.001,0.001,4515.0,2886.0,1.0
μ_India[293],15.94,0.068,15.82,16.074,0.001,0.001,4518.0,2832.0,1.0
μ_India[294],15.957,0.069,15.837,16.091,0.001,0.001,4528.0,2898.0,1.0
μ_India[295],15.974,0.069,15.853,16.108,0.001,0.001,4535.0,2887.0,1.0
μ_India[296],15.99,0.069,15.869,16.126,0.001,0.001,4541.0,2887.0,1.0
μ_India[297],16.007,0.069,15.887,16.144,0.001,0.001,4549.0,3001.0,1.0
μ_India[298],16.024,0.07,15.903,16.161,0.001,0.001,4559.0,2919.0,1.0
μ_India[299],16.041,0.07,15.918,16.178,0.001,0.001,4571.0,2876.0,1.0
μ_India[300],16.058,0.07,15.935,16.195,0.001,0.001,4574.0,2898.0,1.0
μ_India[301],16.074,0.07,15.949,16.21,0.001,0.001,4586.0,2877.0,1.0
μ_India[302],16.091,0.071,15.966,16.228,0.001,0.001,4597.0,2874.0,1.0
μ_India[303],16.108,0.071,15.982,16.245,0.001,0.001,4606.0,2874.0,1.0
μ_India[304],16.125,0.071,15.999,16.262,0.001,0.001,4617.0,2853.0,1.0
μ_India[305],16.142,0.072,16.016,16.28,0.001,0.001,4629.0,2854.0,1.0
μ_India[306],16.159,0.072,16.031,16.297,0.001,0.001,4641.0,2832.0,1.0
μ_India[307],16.175,0.072,16.047,16.314,0.001,0.001,4646.0,2854.0,1.0
μ_India[308],16.192,0.072,16.063,16.331,0.001,0.001,4653.0,2933.0,1.0
μ_India[309],16.209,0.073,16.08,16.348,0.001,0.001,4656.0,2933.0,1.0
μ_India[310],16.226,0.073,16.096,16.366,0.001,0.001,4668.0,2968.0,1.0
μ_India[311],16.243,0.073,16.11,16.381,0.001,0.001,4677.0,2977.0,1.0
μ_India[312],16.259,0.073,16.128,16.4,0.001,0.001,4684.0,2977.0,1.0
μ_India[313],16.276,0.074,16.142,16.416,0.001,0.001,4691.0,3027.0,1.0
μ_India[314],16.293,0.074,16.159,16.434,0.001,0.001,4698.0,3027.0,1.0
μ_India[315],16.31,0.074,16.176,16.451,0.001,0.001,4701.0,3027.0,1.0
μ_India[316],16.327,0.075,16.192,16.469,0.001,0.001,4710.0,3075.0,1.0
μ_India[317],16.343,0.075,16.215,16.492,0.001,0.001,4720.0,3076.0,1.0
μ_India[318],16.36,0.075,16.231,16.509,0.001,0.001,4729.0,3076.0,1.0
μ_India[319],16.377,0.075,16.247,16.526,0.001,0.001,4740.0,3026.0,1.0
μ_India[320],16.394,0.076,16.259,16.54,0.001,0.001,4745.0,3026.0,1.0
μ_India[321],16.411,0.076,16.276,16.557,0.001,0.001,4752.0,2978.0,1.0
μ_India[322],16.427,0.076,16.293,16.576,0.001,0.001,4761.0,2978.0,1.0
μ_India[323],16.444,0.077,16.309,16.593,0.001,0.001,4771.0,2978.0,1.0
μ_India[324],16.461,0.077,16.324,16.609,0.001,0.001,4780.0,2977.0,1.0
μ_India[325],16.478,0.077,16.339,16.626,0.001,0.001,4793.0,3025.0,1.0
μ_India[326],16.495,0.078,16.356,16.643,0.001,0.001,4798.0,3025.0,1.0
μ_India[327],16.512,0.078,16.373,16.661,0.001,0.001,4806.0,2969.0,1.0
μ_India[328],16.528,0.078,16.388,16.677,0.001,0.001,4816.0,2969.0,1.0
μ_India[329],16.545,0.078,16.404,16.695,0.001,0.001,4827.0,2857.0,1.0
μ_India[330],16.562,0.079,16.422,16.715,0.001,0.001,4839.0,2857.0,1.0
μ_India[331],16.579,0.079,16.437,16.73,0.001,0.001,4851.0,2896.0,1.0
μ_India[332],16.596,0.079,16.453,16.747,0.001,0.001,4858.0,2896.0,1.0
μ_India[333],16.612,0.08,16.469,16.765,0.001,0.001,4868.0,2851.0,1.0
μ_India[334],16.629,0.08,16.485,16.783,0.001,0.001,4877.0,2893.0,1.0
μ_India[335],16.646,0.08,16.502,16.801,0.001,0.001,4885.0,2850.0,1.0
μ_India[336],16.663,0.081,16.518,16.818,0.001,0.001,4898.0,2850.0,1.0
μ_India[337],16.68,0.081,16.529,16.83,0.001,0.001,4905.0,2850.0,1.0
μ_India[338],16.696,0.081,16.545,16.847,0.001,0.001,4916.0,2828.0,1.0
μ_India[339],16.713,0.082,16.562,16.865,0.001,0.001,4918.0,2849.0,1.0
μ_India[340],16.73,0.082,16.577,16.882,0.001,0.001,4926.0,2849.0,1.0
μ_India[341],16.747,0.082,16.594,16.9,0.001,0.001,4932.0,2849.0,1.0
μ_India[342],16.764,0.083,16.61,16.917,0.001,0.001,4939.0,2829.0,1.0
μ_India[343],16.78,0.083,16.626,16.935,0.001,0.001,4947.0,2829.0,1.0
μ_India[344],16.797,0.083,16.642,16.952,0.001,0.001,4955.0,2829.0,1.0
μ_India[345],16.814,0.084,16.658,16.97,0.001,0.001,4965.0,2829.0,1.0
μ_India[346],16.831,0.084,16.675,16.987,0.001,0.001,4972.0,2829.0,1.0
μ_India[347],16.848,0.084,16.691,17.005,0.001,0.001,4980.0,2829.0,1.0
μ_India[348],16.865,0.085,16.705,17.02,0.001,0.001,4990.0,2896.0,1.0
μ_India[349],16.881,0.085,16.722,17.038,0.001,0.001,4998.0,3011.0,1.0
μ_India[350],16.898,0.085,16.738,17.055,0.001,0.001,5003.0,3037.0,1.0
μ_India[351],16.915,0.086,16.754,17.072,0.001,0.001,5010.0,3085.0,1.0
μ_India[352],16.932,0.086,16.77,17.09,0.001,0.001,5018.0,3085.0,1.0
μ_India[353],16.949,0.086,16.787,17.109,0.001,0.001,5026.0,3138.0,1.0
μ_India[354],16.965,0.087,16.804,17.127,0.001,0.001,5034.0,3138.0,1.0
μ_India[355],16.982,0.087,16.82,17.144,0.001,0.001,5042.0,3138.0,1.0
μ_India[356],16.999,0.087,16.837,17.162,0.001,0.001,5050.0,3138.0,1.0
μ_India[357],17.016,0.088,16.853,17.18,0.001,0.001,5059.0,3138.0,1.0
μ_India[358],17.033,0.088,16.87,17.197,0.001,0.001,5017.0,3138.0,1.0
μ_India[359],17.049,0.088,16.886,17.215,0.001,0.001,5019.0,3165.0,1.0
μ_India[360],17.066,0.089,16.902,17.233,0.001,0.001,5022.0,3087.0,1.0
μ_India[361],17.083,0.089,16.919,17.251,0.001,0.001,5028.0,3087.0,1.0
μ_India[362],17.1,0.089,16.936,17.269,0.001,0.001,5039.0,3087.0,1.0
μ_India[363],17.117,0.09,16.951,17.285,0.001,0.001,5049.0,3062.0,1.0
μ_India[364],17.133,0.09,16.967,17.303,0.001,0.001,5049.0,3062.0,1.0
μ_India[365],17.15,0.09,16.983,17.321,0.001,0.001,5052.0,3062.0,1.0
μ_India[366],17.167,0.091,17.0,17.339,0.001,0.001,5057.0,3062.0,1.0
μ_India[367],17.184,0.091,17.021,17.362,0.001,0.001,5067.0,3163.0,1.0
μ_India[368],17.201,0.092,17.037,17.379,0.001,0.001,5069.0,3217.0,1.0
μ_India[369],17.218,0.092,17.054,17.398,0.001,0.001,5078.0,3297.0,1.0
μ_India[370],17.234,0.092,17.066,17.41,0.001,0.001,5072.0,3270.0,1.0
μ_India[371],17.251,0.093,17.082,17.428,0.001,0.001,5080.0,3270.0,1.0
μ_India[372],17.268,0.093,17.098,17.445,0.001,0.001,5082.0,3297.0,1.0
μ_India[373],17.285,0.093,17.114,17.462,0.001,0.001,5086.0,3297.0,1.0
μ_India[374],17.302,0.094,17.13,17.48,0.001,0.001,5085.0,3385.0,1.0
μ_India[375],17.318,0.094,17.146,17.497,0.001,0.001,5088.0,3383.0,1.0
μ_India[376],17.335,0.094,17.169,17.522,0.001,0.001,5093.0,3383.0,1.0
μ_India[377],17.352,0.095,17.177,17.531,0.001,0.001,5095.0,3241.0,1.0
μ_India[378],17.369,0.095,17.193,17.548,0.001,0.001,5098.0,3241.0,1.0
μ_India[379],17.386,0.096,17.21,17.566,0.001,0.001,5101.0,3240.0,1.0
μ_India[380],17.402,0.096,17.226,17.584,0.001,0.001,5105.0,3240.0,1.0
μ_India[381],17.419,0.096,17.248,17.607,0.001,0.001,5110.0,3228.0,1.0
μ_India[382],17.436,0.097,17.265,17.626,0.001,0.001,5114.0,3215.0,1.0
μ_India[383],17.453,0.097,17.28,17.642,0.001,0.001,5115.0,3215.0,1.0
μ_India[384],17.47,0.097,17.296,17.659,0.001,0.001,5127.0,3229.0,1.0
μ_India[385],17.486,0.098,17.312,17.677,0.001,0.001,5133.0,3187.0,1.0
μ_India[386],17.503,0.098,17.328,17.694,0.001,0.001,5136.0,3175.0,1.0
μ_India[387],17.52,0.099,17.344,17.712,0.001,0.001,5137.0,3175.0,1.0
μ_India[388],17.537,0.099,17.36,17.729,0.001,0.001,5147.0,3173.0,1.0
μ_India[389],17.554,0.099,17.366,17.737,0.001,0.001,5155.0,3203.0,1.0
μ_India[390],17.571,0.1,17.393,17.764,0.001,0.001,5160.0,3203.0,1.0
μ_India[391],17.587,0.1,17.399,17.772,0.001,0.001,5169.0,3203.0,1.0
μ_India[392],17.604,0.1,17.415,17.789,0.001,0.001,5176.0,3203.0,1.0
μ_India[393],17.621,0.101,17.431,17.807,0.001,0.001,5182.0,3150.0,1.0
μ_India[394],17.638,0.101,17.447,17.825,0.001,0.001,5194.0,3150.0,1.0
μ_India[395],17.655,0.102,17.464,17.843,0.001,0.001,5201.0,3233.0,1.0
μ_India[396],17.671,0.102,17.479,17.859,0.001,0.001,5208.0,3233.0,1.0
μ_India[397],17.688,0.102,17.496,17.877,0.001,0.001,5218.0,3233.0,1.0
μ_India[398],17.705,0.103,17.511,17.894,0.001,0.001,5219.0,3233.0,1.0
μ_India[399],17.722,0.103,17.527,17.911,0.001,0.001,5230.0,3255.0,1.0
μ_India[400],17.739,0.103,17.547,17.932,0.001,0.001,5238.0,3284.0,1.0
μ_India[401],17.755,0.104,17.562,17.949,0.001,0.001,5243.0,3253.0,1.0
μ_India[402],17.772,0.104,17.578,17.967,0.001,0.001,5251.0,3253.0,1.0
μ_India[403],17.789,0.105,17.594,17.984,0.001,0.001,5255.0,3253.0,1.0
μ_India[404],17.806,0.105,17.61,18.002,0.001,0.001,5263.0,3253.0,1.0
μ_India[405],17.823,0.105,17.624,18.018,0.001,0.001,5267.0,3252.0,1.0
μ_India[406],17.839,0.106,17.643,18.038,0.001,0.001,5272.0,3252.0,1.0
μ_India[407],17.856,0.106,17.656,18.052,0.001,0.001,5274.0,3251.0,1.0
μ_India[408],17.873,0.107,17.671,18.069,0.001,0.001,5285.0,3251.0,1.0
μ_India[409],17.89,0.107,17.687,18.086,0.001,0.001,5296.0,3251.0,1.0
μ_India[410],17.907,0.107,17.705,18.106,0.001,0.001,5307.0,3251.0,1.0
μ_India[411],17.924,0.108,17.721,18.123,0.001,0.001,5311.0,3251.0,1.0
μ_India[412],17.94,0.108,17.736,18.14,0.001,0.001,5318.0,3223.0,1.0
μ_India[413],17.957,0.108,17.751,18.157,0.001,0.001,5326.0,3201.0,1.0
μ_India[414],17.974,0.109,17.767,18.174,0.001,0.001,5330.0,3201.0,1.0
μ_India[415],17.991,0.109,17.783,18.192,0.001,0.001,5334.0,3201.0,1.0
μ_India[416],18.008,0.11,17.799,18.21,0.001,0.001,5344.0,3177.0,1.0
μ_India[417],18.024,0.11,17.816,18.229,0.002,0.001,5353.0,3125.0,1.0
μ_India[418],18.041,0.11,17.833,18.246,0.002,0.001,5360.0,3125.0,1.0
μ_India[419],18.058,0.111,17.849,18.264,0.002,0.001,5364.0,3231.0,1.0
μ_India[420],18.075,0.111,17.86,18.277,0.002,0.001,5372.0,3206.0,1.0
μ_India[421],18.092,0.112,17.878,18.297,0.002,0.001,5376.0,3259.0,1.0
μ_India[422],18.108,0.112,17.894,18.315,0.002,0.001,5383.0,3259.0,1.0
μ_India[423],18.125,0.112,17.91,18.332,0.002,0.001,5395.0,3259.0,1.0
μ_India[424],18.142,0.113,17.926,18.35,0.002,0.001,5401.0,3259.0,1.0
μ_India[425],18.159,0.113,17.942,18.368,0.002,0.001,5406.0,3318.0,1.0
μ_India[426],18.176,0.114,17.958,18.385,0.002,0.001,5417.0,3318.0,1.0
μ_India[427],18.193,0.114,17.985,18.413,0.002,0.001,5422.0,3319.0,1.0
μ_India[428],18.209,0.114,18.002,18.431,0.002,0.001,5426.0,3319.0,1.0
μ_India[429],18.226,0.115,18.018,18.449,0.002,0.001,5434.0,3319.0,1.0
μ_India[430],18.243,0.115,18.034,18.466,0.002,0.001,5443.0,3319.0,1.0
μ_India[431],18.26,0.116,18.05,18.484,0.002,0.001,5453.0,3319.0,1.0
μ_India[432],18.277,0.116,18.066,18.502,0.002,0.001,5459.0,3378.0,1.0
μ_Indonesia[0],9.161,0.061,9.044,9.276,0.001,0.0,9470.0,2854.0,1.0
μ_Indonesia[1],9.175,0.061,9.061,9.292,0.001,0.0,9460.0,2854.0,1.0
μ_Indonesia[2],9.19,0.061,9.074,9.304,0.001,0.0,9445.0,2854.0,1.0
μ_Indonesia[3],9.204,0.06,9.089,9.318,0.001,0.0,9435.0,2854.0,1.0
μ_Indonesia[4],9.219,0.06,9.104,9.333,0.001,0.0,9426.0,2875.0,1.0
μ_Indonesia[5],9.233,0.06,9.119,9.347,0.001,0.0,9412.0,2875.0,1.0
μ_Indonesia[6],9.248,0.06,9.134,9.361,0.001,0.0,9397.0,2874.0,1.0
μ_Indonesia[7],9.262,0.06,9.149,9.375,0.001,0.0,9381.0,2895.0,1.0
μ_Indonesia[8],9.277,0.059,9.164,9.389,0.001,0.0,9373.0,2895.0,1.0
μ_Indonesia[9],9.291,0.059,9.179,9.403,0.001,0.0,9358.0,2874.0,1.0
μ_Indonesia[10],9.306,0.059,9.194,9.417,0.001,0.0,9342.0,2874.0,1.0
μ_Indonesia[11],9.32,0.059,9.208,9.431,0.001,0.0,9321.0,2874.0,1.0
μ_Indonesia[12],9.335,0.059,9.223,9.445,0.001,0.0,9305.0,2896.0,1.0
μ_Indonesia[13],9.35,0.058,9.238,9.459,0.001,0.0,9287.0,2896.0,1.0
μ_Indonesia[14],9.364,0.058,9.253,9.473,0.001,0.0,9277.0,2942.0,1.0
μ_Indonesia[15],9.379,0.058,9.267,9.487,0.001,0.0,9264.0,2942.0,1.0
μ_Indonesia[16],9.393,0.058,9.282,9.501,0.001,0.0,9247.0,2896.0,1.0
μ_Indonesia[17],9.408,0.057,9.297,9.515,0.001,0.0,9233.0,2896.0,1.0
μ_Indonesia[18],9.422,0.057,9.312,9.529,0.001,0.0,9209.0,2896.0,1.0
μ_Indonesia[19],9.437,0.057,9.327,9.544,0.001,0.0,9191.0,2919.0,1.0
μ_Indonesia[20],9.451,0.057,9.342,9.558,0.001,0.0,9179.0,2919.0,1.0
μ_Indonesia[21],9.466,0.057,9.357,9.572,0.001,0.0,9156.0,2919.0,1.0
μ_Indonesia[22],9.48,0.056,9.372,9.586,0.001,0.0,9139.0,2893.0,1.0
μ_Indonesia[23],9.495,0.056,9.386,9.6,0.001,0.0,9119.0,2893.0,1.0
μ_Indonesia[24],9.509,0.056,9.402,9.615,0.001,0.0,9102.0,2930.0,1.0
μ_Indonesia[25],9.524,0.056,9.417,9.629,0.001,0.0,9086.0,2907.0,1.0
μ_Indonesia[26],9.539,0.056,9.432,9.643,0.001,0.0,9064.0,2907.0,1.0
μ_Indonesia[27],9.553,0.055,9.446,9.656,0.001,0.0,9045.0,2907.0,1.0
μ_Indonesia[28],9.568,0.055,9.461,9.67,0.001,0.0,9027.0,2906.0,1.0
