,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ_Morocco[262],12.011,0.039,11.942,12.088,0.001,0.0,4672.0,2495.0,1.0
μ_Morocco[263],12.026,0.039,11.956,12.102,0.001,0.0,4678.0,2495.0,1.0
μ_Morocco[264],12.041,0.039,11.97,12.117,0.001,0.0,4685.0,2511.0,1.0
μ_Morocco[265],12.056,0.039,11.985,12.132,0.001,0.0,4691.0,2493.0,1.0
μ_Morocco[266],12.071,0.039,12.001,12.149,0.001,0.0,4699.0,2462.0,1.0
μ_Morocco[267],12.086,0.039,12.015,12.164,0.001,0.0,4702.0,2478.0,1.0
μ_Morocco[268],12.101,0.039,12.03,12.179,0.001,0.0,4708.0,2478.0,1.0
μ_Morocco[269],12.116,0.04,12.044,12.194,0.001,0.0,4718.0,2478.0,1.0
μ_Morocco[270],12.131,0.04,12.059,12.209,0.001,0.0,4726.0,2493.0,1.0
μ_Morocco[271],12.146,0.04,12.074,12.224,0.001,0.0,4734.0,2535.0,1.0
μ_Morocco[272],12.161,0.04,12.089,12.24,0.001,0.0,4743.0,2535.0,1.0
μ_Morocco[273],12.176,0.04,12.104,12.256,0.001,0.0,4750.0,2502.0,1.0
μ_Morocco[274],12.191,0.04,12.119,12.271,0.001,0.0,4761.0,2494.0,1.0
μ_Morocco[275],12.205,0.04,12.134,12.287,0.001,0.0,4770.0,2494.0,1.0
μ_Morocco[276],12.22,0.04,12.148,12.301,0.001,0.0,4776.0,2484.0,1.0
μ_Morocco[277],12.235,0.04,12.163,12.316,0.001,0.0,4782.0,2533.0,1.0
μ_Morocco[278],12.25,0.041,12.178,12.331,0.001,0.0,4790.0,2533.0,1.0
μ_Morocco[279],12.265,0.041,12.188,12.342,0.001,0.0,4799.0,2550.0,1.0
μ_Morocco[280],12.28,0.041,12.203,12.358,0.001,0.0,4807.0,2515.0,1.0
μ_Morocco[281],12.295,0.041,12.218,12.373,0.001,0.0,4817.0,2515.0,1.0
μ_Morocco[282],12.31,0.041,12.233,12.388,0.001,0.0,4827.0,2583.0,1.0
μ_Morocco[283],12.325,0.041,12.248,12.404,0.001,0.0,4836.0,2567.0,1.0
μ_Morocco[284],12.34,0.041,12.267,12.423,0.001,0.0,4847.0,2524.0,1.0
μ_Morocco[285],12.355,0.042,12.276,12.433,0.001,0.0,4858.0,2524.0,1.0
μ_Morocco[286],12.37,0.042,12.291,12.448,0.001,0.0,4867.0,2529.0,1.0
μ_Morocco[287],12.385,0.042,12.305,12.463,0.001,0.0,4875.0,2529.0,1.0
μ_Morocco[288],12.4,0.042,12.321,12.479,0.001,0.0,4886.0,2528.0,1.0
μ_Morocco[289],12.415,0.042,12.335,12.494,0.001,0.0,4896.0,2544.0,1.0
μ_Morocco[290],12.43,0.042,12.351,12.51,0.001,0.0,4905.0,2461.0,1.0
μ_Morocco[291],12.445,0.042,12.362,12.522,0.001,0.0,4914.0,2449.0,1.0
μ_Morocco[292],12.46,0.043,12.377,12.537,0.001,0.0,4922.0,2433.0,1.0
μ_Morocco[293],12.475,0.043,12.392,12.553,0.001,0.0,4934.0,2428.0,1.0
μ_Morocco[294],12.49,0.043,12.407,12.569,0.001,0.0,4947.0,2476.0,1.0
μ_Morocco[295],12.505,0.043,12.422,12.584,0.001,0.0,4956.0,2476.0,1.0
μ_Morocco[296],12.52,0.043,12.436,12.599,0.001,0.0,4965.0,2460.0,1.0
μ_Morocco[297],12.534,0.043,12.447,12.61,0.001,0.0,4970.0,2444.0,1.0
μ_Morocco[298],12.549,0.043,12.462,12.625,0.001,0.0,4981.0,2474.0,1.0
μ_Morocco[299],12.564,0.044,12.478,12.642,0.001,0.0,4992.0,2506.0,1.0
μ_Morocco[300],12.579,0.044,12.493,12.657,0.001,0.0,5002.0,2479.0,1.0
μ_Morocco[301],12.594,0.044,12.506,12.672,0.001,0.0,5014.0,2479.0,1.0
μ_Morocco[302],12.609,0.044,12.521,12.687,0.001,0.0,5028.0,2529.0,1.0
μ_Morocco[303],12.624,0.044,12.536,12.702,0.001,0.0,5039.0,2462.0,1.0
μ_Morocco[304],12.639,0.044,12.55,12.717,0.001,0.0,5052.0,2456.0,1.0
μ_Morocco[305],12.654,0.045,12.565,12.733,0.001,0.0,5067.0,2456.0,1.0
μ_Morocco[306],12.669,0.045,12.579,12.747,0.001,0.0,5078.0,2447.0,1.0
μ_Morocco[307],12.684,0.045,12.593,12.762,0.001,0.0,5091.0,2528.0,1.0
μ_Morocco[308],12.699,0.045,12.612,12.782,0.001,0.0,5104.0,2529.0,1.0
μ_Morocco[309],12.714,0.045,12.627,12.797,0.001,0.0,5116.0,2529.0,1.0
μ_Morocco[310],12.729,0.045,12.639,12.81,0.001,0.0,5127.0,2547.0,1.0
μ_Morocco[311],12.744,0.046,12.654,12.825,0.001,0.0,5139.0,2547.0,1.0
μ_Morocco[312],12.759,0.046,12.669,12.841,0.001,0.0,5152.0,2547.0,1.0
μ_Morocco[313],12.774,0.046,12.684,12.856,0.001,0.0,5166.0,2547.0,1.0
μ_Morocco[314],12.789,0.046,12.699,12.871,0.001,0.0,5305.0,2521.0,1.0
μ_Morocco[315],12.804,0.046,12.713,12.886,0.001,0.0,5303.0,2520.0,1.0
μ_Morocco[316],12.819,0.046,12.728,12.902,0.001,0.0,5309.0,2545.0,1.0
μ_Morocco[317],12.834,0.047,12.739,12.914,0.001,0.0,5318.0,2511.0,1.0
μ_Morocco[318],12.848,0.047,12.755,12.931,0.001,0.0,5326.0,2560.0,1.0
μ_Morocco[319],12.863,0.047,12.77,12.946,0.001,0.0,5325.0,2564.0,1.0
μ_Morocco[320],12.878,0.047,12.785,12.961,0.001,0.0,5332.0,2578.0,1.0
μ_Morocco[321],12.893,0.047,12.799,12.976,0.001,0.0,5337.0,2578.0,1.0
μ_Morocco[322],12.908,0.047,12.814,12.991,0.001,0.0,5342.0,2578.0,1.0
μ_Morocco[323],12.923,0.048,12.828,13.006,0.001,0.0,5348.0,2578.0,1.0
μ_Morocco[324],12.938,0.048,12.843,13.021,0.001,0.0,5343.0,2579.0,1.0
μ_Morocco[325],12.953,0.048,12.858,13.037,0.001,0.0,5349.0,2580.0,1.0
μ_Morocco[326],12.968,0.048,12.871,13.051,0.001,0.0,5360.0,2615.0,1.0
μ_Morocco[327],12.983,0.048,12.886,13.066,0.001,0.0,5369.0,2562.0,1.0
μ_Morocco[328],12.998,0.049,12.9,13.081,0.001,0.0,5371.0,2562.0,1.0
μ_Morocco[329],13.013,0.049,12.915,13.096,0.001,0.0,5379.0,2562.0,1.0
μ_Morocco[330],13.028,0.049,12.929,13.112,0.001,0.0,5381.0,2562.0,1.0
μ_Morocco[331],13.043,0.049,12.945,13.128,0.001,0.0,5387.0,2580.0,1.0
μ_Morocco[332],13.058,0.049,12.96,13.143,0.001,0.0,5396.0,2580.0,1.0
μ_Morocco[333],13.073,0.05,12.974,13.159,0.001,0.0,5399.0,2580.0,1.0
μ_Morocco[334],13.088,0.05,12.99,13.175,0.001,0.0,5407.0,2616.0,1.0
μ_Morocco[335],13.103,0.05,13.004,13.19,0.001,0.0,5416.0,2634.0,1.0
μ_Morocco[336],13.118,0.05,13.019,13.205,0.001,0.0,5422.0,2672.0,1.0
μ_Morocco[337],13.133,0.05,13.034,13.22,0.001,0.0,5424.0,2683.0,1.0
μ_Morocco[338],13.148,0.05,13.048,13.236,0.001,0.0,5427.0,2683.0,1.0
μ_Morocco[339],13.162,0.051,13.063,13.251,0.001,0.0,5432.0,2750.0,1.0
μ_Morocco[340],13.177,0.051,13.078,13.267,0.001,0.0,5436.0,2750.0,1.0
μ_Morocco[341],13.192,0.051,13.092,13.283,0.001,0.0,5441.0,2750.0,1.0
μ_Morocco[342],13.207,0.051,13.108,13.299,0.001,0.0,5444.0,2750.0,1.0
μ_Morocco[343],13.222,0.051,13.123,13.315,0.001,0.0,5450.0,2750.0,1.0
μ_Morocco[344],13.237,0.052,13.14,13.332,0.001,0.0,5454.0,2750.0,1.0
μ_Morocco[345],13.252,0.052,13.155,13.348,0.001,0.0,5458.0,2791.0,1.0
μ_Morocco[346],13.267,0.052,13.163,13.357,0.001,0.0,5465.0,2791.0,1.0
μ_Morocco[347],13.282,0.052,13.183,13.378,0.001,0.0,5469.0,2832.0,1.0
μ_Morocco[348],13.297,0.052,13.197,13.393,0.001,0.001,5476.0,2790.0,1.0
μ_Morocco[349],13.312,0.053,13.211,13.408,0.001,0.001,5481.0,2834.0,1.0
μ_Morocco[350],13.327,0.053,13.226,13.423,0.001,0.001,5489.0,2834.0,1.0
μ_Morocco[351],13.342,0.053,13.24,13.438,0.001,0.001,5490.0,2811.0,1.0
μ_Morocco[352],13.357,0.053,13.254,13.453,0.001,0.001,5498.0,2811.0,1.0
μ_Morocco[353],13.372,0.054,13.27,13.469,0.001,0.001,5504.0,2811.0,1.0
μ_Morocco[354],13.387,0.054,13.283,13.483,0.001,0.001,5509.0,2811.0,1.0
μ_Morocco[355],13.402,0.054,13.299,13.499,0.001,0.001,5518.0,2811.0,1.0
μ_Morocco[356],13.417,0.054,13.313,13.514,0.001,0.001,5520.0,2791.0,1.0
μ_Morocco[357],13.432,0.054,13.327,13.53,0.001,0.001,5527.0,2794.0,1.0
μ_Morocco[358],13.447,0.055,13.342,13.545,0.001,0.001,5534.0,2794.0,1.0
μ_Morocco[359],13.462,0.055,13.356,13.56,0.001,0.001,5539.0,2733.0,1.0
μ_Morocco[360],13.476,0.055,13.372,13.576,0.001,0.001,5543.0,2733.0,1.0
μ_Morocco[361],13.491,0.055,13.386,13.591,0.001,0.001,5549.0,2753.0,1.0
μ_Morocco[362],13.506,0.055,13.4,13.607,0.001,0.001,5554.0,2753.0,1.0
μ_Morocco[363],13.521,0.056,13.415,13.623,0.001,0.001,5563.0,2753.0,1.0
μ_Morocco[364],13.536,0.056,13.429,13.638,0.001,0.001,5567.0,2866.0,1.0
μ_Morocco[365],13.551,0.056,13.443,13.652,0.001,0.001,5570.0,2866.0,1.0
μ_Morocco[366],13.566,0.056,13.456,13.666,0.001,0.001,5576.0,2866.0,1.0
μ_Morocco[367],13.581,0.056,13.47,13.682,0.001,0.001,5588.0,2854.0,1.0
μ_Morocco[368],13.596,0.057,13.485,13.697,0.001,0.001,5597.0,2887.0,1.0
μ_Morocco[369],13.611,0.057,13.5,13.712,0.001,0.001,5605.0,2887.0,1.0
μ_Morocco[370],13.626,0.057,13.514,13.728,0.001,0.001,5612.0,2909.0,1.0
μ_Morocco[371],13.641,0.057,13.529,13.743,0.001,0.001,5617.0,2909.0,1.0
μ_Morocco[372],13.656,0.058,13.544,13.759,0.001,0.001,5626.0,2909.0,1.0
μ_Morocco[373],13.671,0.058,13.558,13.774,0.001,0.001,5636.0,2932.0,1.0
μ_Morocco[374],13.686,0.058,13.573,13.79,0.001,0.001,5647.0,2956.0,1.0
μ_Morocco[375],13.701,0.058,13.588,13.806,0.001,0.001,5656.0,2956.0,1.0
μ_Morocco[376],13.716,0.058,13.603,13.822,0.001,0.001,5666.0,2955.0,1.0
μ_Morocco[377],13.731,0.059,13.617,13.837,0.001,0.001,5676.0,2945.0,1.0
μ_Morocco[378],13.746,0.059,13.632,13.852,0.001,0.001,5688.0,2945.0,1.0
μ_Morocco[379],13.761,0.059,13.646,13.867,0.001,0.001,5696.0,2945.0,1.0
μ_Morocco[380],13.776,0.059,13.661,13.883,0.001,0.001,5703.0,2980.0,1.0
μ_Morocco[381],13.791,0.06,13.675,13.898,0.001,0.001,5721.0,2956.0,1.0
μ_Morocco[382],13.805,0.06,13.689,13.913,0.001,0.001,5729.0,2956.0,1.0
μ_Morocco[383],13.82,0.06,13.704,13.928,0.001,0.001,5735.0,2980.0,1.0
μ_Morocco[384],13.835,0.06,13.718,13.944,0.001,0.001,5740.0,2980.0,1.0
μ_Morocco[385],13.85,0.06,13.732,13.958,0.001,0.001,5745.0,3052.0,1.0
μ_Morocco[386],13.865,0.061,13.746,13.974,0.001,0.001,5750.0,3027.0,1.0
μ_Morocco[387],13.88,0.061,13.761,13.989,0.001,0.001,5758.0,3027.0,1.0
μ_Morocco[388],13.895,0.061,13.777,14.006,0.001,0.001,5766.0,3026.0,1.0
μ_Morocco[389],13.91,0.061,13.795,14.026,0.001,0.001,5776.0,3026.0,1.0
μ_Morocco[390],13.925,0.062,13.81,14.041,0.001,0.001,5788.0,3051.0,1.0
μ_Morocco[391],13.94,0.062,13.824,14.056,0.001,0.001,5801.0,3101.0,1.0
μ_Morocco[392],13.955,0.062,13.839,14.071,0.001,0.001,5809.0,3101.0,1.0
μ_Morocco[393],13.97,0.062,13.853,14.087,0.001,0.001,5813.0,3101.0,1.0
μ_Morocco[394],13.985,0.063,13.868,14.102,0.001,0.001,5825.0,3101.0,1.0
μ_Morocco[395],14.0,0.063,13.883,14.118,0.001,0.001,5833.0,3126.0,1.0
μ_Morocco[396],14.015,0.063,13.897,14.133,0.001,0.001,5839.0,3101.0,1.0
μ_Morocco[397],14.03,0.063,13.912,14.149,0.001,0.001,5847.0,3126.0,1.0
μ_Morocco[398],14.045,0.063,13.926,14.164,0.001,0.001,5857.0,3167.0,1.0
μ_Morocco[399],14.06,0.064,13.941,14.18,0.001,0.001,5866.0,3168.0,1.0
μ_Morocco[400],14.075,0.064,13.958,14.198,0.001,0.001,5872.0,3168.0,1.0
μ_Morocco[401],14.09,0.064,13.973,14.213,0.001,0.001,5881.0,3168.0,1.0
μ_Morocco[402],14.105,0.064,13.987,14.229,0.001,0.001,5890.0,3168.0,1.0
μ_Morocco[403],14.119,0.065,14.002,14.244,0.001,0.001,5892.0,3168.0,1.0
μ_Morocco[404],14.134,0.065,14.017,14.259,0.001,0.001,5896.0,3177.0,1.0
μ_Morocco[405],14.149,0.065,14.031,14.275,0.001,0.001,5901.0,3124.0,1.0
μ_Morocco[406],14.164,0.065,14.045,14.29,0.001,0.001,5909.0,3123.0,1.0
μ_Morocco[407],14.179,0.066,14.059,14.304,0.001,0.001,5918.0,3123.0,1.0
μ_Morocco[408],14.194,0.066,14.073,14.32,0.001,0.001,5918.0,3072.0,1.0
μ_Morocco[409],14.209,0.066,14.088,14.335,0.001,0.001,5922.0,3047.0,1.0
μ_Morocco[410],14.224,0.066,14.103,14.35,0.001,0.001,5927.0,3023.0,1.0
μ_Morocco[411],14.239,0.067,14.117,14.366,0.001,0.001,5933.0,3023.0,1.0
μ_Morocco[412],14.254,0.067,14.132,14.381,0.001,0.001,5942.0,3023.0,1.0
μ_Morocco[413],14.269,0.067,14.146,14.396,0.001,0.001,5945.0,3023.0,1.0
μ_Morocco[414],14.284,0.067,14.151,14.403,0.001,0.001,5953.0,2995.0,1.0
μ_Morocco[415],14.299,0.067,14.175,14.427,0.001,0.001,5957.0,2995.0,1.0
μ_Morocco[416],14.314,0.068,14.18,14.433,0.001,0.001,5962.0,2995.0,1.0
μ_Morocco[417],14.329,0.068,14.195,14.449,0.001,0.001,5968.0,2995.0,1.0
μ_Morocco[418],14.344,0.068,14.209,14.464,0.001,0.001,5968.0,2996.0,1.0
μ_Morocco[419],14.359,0.068,14.234,14.49,0.001,0.001,5971.0,3044.0,1.0
μ_Morocco[420],14.374,0.069,14.249,14.506,0.001,0.001,5977.0,3044.0,1.0
μ_Morocco[421],14.389,0.069,14.262,14.52,0.001,0.001,5986.0,3044.0,1.0
μ_Morocco[422],14.404,0.069,14.277,14.536,0.001,0.001,5993.0,3044.0,1.0
μ_Morocco[423],14.419,0.069,14.291,14.551,0.001,0.001,6001.0,3019.0,1.0
μ_Morocco[424],14.433,0.07,14.306,14.567,0.001,0.001,6004.0,3020.0,1.0
μ_Morocco[425],14.448,0.07,14.321,14.582,0.001,0.001,6011.0,3044.0,1.0
μ_Morocco[426],14.463,0.07,14.333,14.595,0.001,0.001,6020.0,3044.0,1.0
μ_Morocco[427],14.478,0.07,14.348,14.611,0.001,0.001,6027.0,3051.0,1.0
μ_Morocco[428],14.493,0.071,14.362,14.626,0.001,0.001,6030.0,3051.0,1.0
μ_Morocco[429],14.508,0.071,14.376,14.641,0.001,0.001,6036.0,3075.0,1.0
μ_Morocco[430],14.523,0.071,14.391,14.657,0.001,0.001,6043.0,3075.0,1.0
μ_Morocco[431],14.538,0.071,14.41,14.677,0.001,0.001,6042.0,3069.0,1.0
μ_Morocco[432],14.553,0.072,14.424,14.693,0.001,0.001,6052.0,3069.0,1.0
μ_Netherlands[0],9.755,0.034,9.691,9.818,0.0,0.0,9152.0,2671.0,1.0
μ_Netherlands[1],9.767,0.034,9.703,9.83,0.0,0.0,9145.0,2652.0,1.0
μ_Netherlands[2],9.779,0.034,9.715,9.842,0.0,0.0,9140.0,2652.0,1.0
μ_Netherlands[3],9.791,0.034,9.727,9.853,0.0,0.0,9128.0,2672.0,1.0
μ_Netherlands[4],9.803,0.034,9.739,9.865,0.0,0.0,9110.0,2709.0,1.0
μ_Netherlands[5],9.815,0.033,9.751,9.877,0.0,0.0,9109.0,2709.0,1.0
μ_Netherlands[6],9.826,0.033,9.763,9.888,0.0,0.0,9122.0,2709.0,1.0
μ_Netherlands[7],9.838,0.033,9.778,9.902,0.0,0.0,9133.0,2729.0,1.0
μ_Netherlands[8],9.85,0.033,9.789,9.913,0.0,0.0,8997.0,2729.0,1.0
μ_Netherlands[9],9.862,0.033,9.801,9.925,0.0,0.0,8992.0,2729.0,1.0
μ_Netherlands[10],9.874,0.033,9.814,9.937,0.0,0.0,8987.0,2729.0,1.0
μ_Netherlands[11],9.886,0.033,9.826,9.948,0.0,0.0,8984.0,2710.0,1.0
μ_Netherlands[12],9.898,0.033,9.838,9.96,0.0,0.0,8969.0,2710.0,1.0
μ_Netherlands[13],9.91,0.033,9.85,9.971,0.0,0.0,8963.0,2710.0,1.0
μ_Netherlands[14],9.922,0.032,9.862,9.983,0.0,0.0,8990.0,2729.0,1.0
μ_Netherlands[15],9.934,0.032,9.874,9.995,0.0,0.0,8989.0,2729.0,1.0
μ_Netherlands[16],9.946,0.032,9.886,10.007,0.0,0.0,8984.0,2749.0,1.0
μ_Netherlands[17],9.957,0.032,9.898,10.018,0.0,0.0,8973.0,2789.0,1.0
μ_Netherlands[18],9.969,0.032,9.911,10.03,0.0,0.0,8966.0,2768.0,1.0
μ_Netherlands[19],9.981,0.032,9.923,10.042,0.0,0.0,8951.0,2768.0,1.0
μ_Netherlands[20],9.993,0.032,9.934,10.053,0.0,0.0,8937.0,2768.0,1.0
μ_Netherlands[21],10.005,0.032,9.947,10.066,0.0,0.0,8932.0,2746.0,1.0
μ_Netherlands[22],10.017,0.032,9.959,10.077,0.0,0.0,8936.0,2746.0,1.0
μ_Netherlands[23],10.029,0.031,9.971,10.088,0.0,0.0,8928.0,2746.0,1.0
μ_Netherlands[24],10.041,0.031,9.983,10.1,0.0,0.0,8911.0,2748.0,1.0
μ_Netherlands[25],10.053,0.031,9.997,10.113,0.0,0.0,8884.0,2748.0,1.0
μ_Netherlands[26],10.065,0.031,10.009,10.125,0.0,0.0,8892.0,2725.0,1.0
μ_Netherlands[27],10.077,0.031,10.021,10.137,0.0,0.0,8901.0,2809.0,1.0
μ_Netherlands[28],10.088,0.031,10.032,10.148,0.0,0.0,8899.0,2809.0,1.0
μ_Netherlands[29],10.1,0.031,10.044,10.159,0.0,0.0,8891.0,2809.0,1.0
μ_Netherlands[30],10.112,0.031,10.057,10.171,0.0,0.0,8902.0,2831.0,1.0
μ_Netherlands[31],10.124,0.03,10.069,10.183,0.0,0.0,8897.0,2831.0,1.0
μ_Netherlands[32],10.136,0.03,10.081,10.194,0.0,0.0,8900.0,2831.0,1.0
μ_Netherlands[33],10.148,0.03,10.093,10.206,0.0,0.0,8890.0,2831.0,1.0
μ_Netherlands[34],10.16,0.03,10.105,10.218,0.0,0.0,8896.0,2831.0,1.0
μ_Netherlands[35],10.172,0.03,10.117,10.23,0.0,0.0,8890.0,2853.0,1.0
μ_Netherlands[36],10.184,0.03,10.129,10.241,0.0,0.0,8865.0,2854.0,1.0
μ_Netherlands[37],10.196,0.03,10.142,10.253,0.0,0.0,8844.0,2854.0,1.0
μ_Netherlands[38],10.208,0.03,10.154,10.265,0.0,0.0,8834.0,2854.0,1.0
μ_Netherlands[39],10.219,0.03,10.166,10.277,0.0,0.0,8816.0,2832.0,1.0
μ_Netherlands[40],10.231,0.029,10.179,10.289,0.0,0.0,8798.0,2854.0,1.0
μ_Netherlands[41],10.243,0.029,10.191,10.3,0.0,0.0,8800.0,2854.0,1.0
μ_Netherlands[42],10.255,0.029,10.203,10.312,0.0,0.0,8792.0,2854.0,1.0
μ_Netherlands[43],10.267,0.029,10.215,10.324,0.0,0.0,8788.0,2855.0,1.0
μ_Netherlands[44],10.279,0.029,10.227,10.335,0.0,0.0,8788.0,2831.0,1.0
μ_Netherlands[45],10.291,0.029,10.239,10.347,0.0,0.0,8774.0,2831.0,1.0
μ_Netherlands[46],10.303,0.029,10.251,10.359,0.0,0.0,8754.0,2831.0,1.0
μ_Netherlands[47],10.315,0.029,10.263,10.37,0.0,0.0,8712.0,2831.0,1.0
μ_Netherlands[48],10.327,0.029,10.273,10.38,0.0,0.0,8682.0,2809.0,1.0
μ_Netherlands[49],10.339,0.028,10.285,10.392,0.0,0.0,8674.0,2877.0,1.0
μ_Netherlands[50],10.35,0.028,10.3,10.406,0.0,0.0,8669.0,2877.0,1.0
μ_Netherlands[51],10.362,0.028,10.312,10.417,0.0,0.0,8672.0,2877.0,1.0
μ_Netherlands[52],10.374,0.028,10.324,10.429,0.0,0.0,8654.0,2877.0,1.0
μ_Netherlands[53],10.386,0.028,10.336,10.441,0.0,0.0,8634.0,2877.0,1.0
μ_Netherlands[54],10.398,0.028,10.345,10.449,0.0,0.0,8602.0,2877.0,1.0
μ_Netherlands[55],10.41,0.028,10.357,10.461,0.0,0.0,8617.0,2877.0,1.0
μ_Netherlands[56],10.422,0.028,10.369,10.473,0.0,0.0,8573.0,2877.0,1.0
μ_Netherlands[57],10.434,0.028,10.381,10.484,0.0,0.0,8558.0,2833.0,1.0
μ_Netherlands[58],10.446,0.028,10.393,10.496,0.0,0.0,8540.0,2833.0,1.0
μ_Netherlands[59],10.458,0.027,10.405,10.508,0.0,0.0,8536.0,2833.0,1.0
μ_Netherlands[60],10.47,0.027,10.419,10.521,0.0,0.0,8267.0,2813.0,1.0
μ_Netherlands[61],10.481,0.027,10.432,10.533,0.0,0.0,8257.0,2813.0,1.0
μ_Netherlands[62],10.493,0.027,10.443,10.545,0.0,0.0,8237.0,2813.0,1.0
μ_Netherlands[63],10.505,0.027,10.456,10.556,0.0,0.0,8222.0,2813.0,1.0
μ_Netherlands[64],10.517,0.027,10.47,10.57,0.0,0.0,8204.0,2834.0,1.0
μ_Netherlands[65],10.529,0.027,10.482,10.582,0.0,0.0,8186.0,2877.0,1.0
μ_Netherlands[66],10.541,0.027,10.494,10.593,0.0,0.0,8176.0,2899.0,1.0
μ_Netherlands[67],10.553,0.027,10.504,10.603,0.0,0.0,8160.0,2899.0,1.0
μ_Netherlands[68],10.565,0.026,10.517,10.616,0.0,0.0,8142.0,2899.0,1.0
μ_Netherlands[69],10.577,0.026,10.529,10.627,0.0,0.0,8124.0,2877.0,1.0
μ_Netherlands[70],10.589,0.026,10.541,10.639,0.0,0.0,8108.0,2877.0,1.0
μ_Netherlands[71],10.601,0.026,10.553,10.651,0.0,0.0,8093.0,2855.0,1.0
μ_Netherlands[72],10.612,0.026,10.565,10.663,0.0,0.0,8073.0,2897.0,1.0
μ_Netherlands[73],10.624,0.026,10.578,10.674,0.0,0.0,8054.0,2854.0,1.0
μ_Netherlands[74],10.636,0.026,10.59,10.686,0.0,0.0,8041.0,2854.0,1.0
μ_Netherlands[75],10.648,0.026,10.602,10.698,0.0,0.0,8027.0,2854.0,1.0
μ_Netherlands[76],10.66,0.026,10.614,10.71,0.0,0.0,8017.0,2854.0,1.0
μ_Netherlands[77],10.672,0.026,10.626,10.721,0.0,0.0,8002.0,2812.0,1.0
μ_Netherlands[78],10.684,0.025,10.638,10.733,0.0,0.0,7981.0,2791.0,1.0
μ_Netherlands[79],10.696,0.025,10.65,10.745,0.0,0.0,7963.0,2812.0,1.0
μ_Netherlands[80],10.708,0.025,10.663,10.757,0.0,0.0,7944.0,2834.0,1.0
μ_Netherlands[81],10.72,0.025,10.673,10.767,0.0,0.0,7926.0,2834.0,1.0
μ_Netherlands[82],10.732,0.025,10.685,10.779,0.0,0.0,7910.0,2943.0,1.0
μ_Netherlands[83],10.743,0.025,10.697,10.79,0.0,0.0,7888.0,2966.0,1.0
μ_Netherlands[84],10.755,0.025,10.71,10.802,0.0,0.0,7869.0,3013.0,1.0
μ_Netherlands[85],10.767,0.025,10.722,10.814,0.0,0.0,7850.0,3013.0,1.0
μ_Netherlands[86],10.779,0.025,10.734,10.826,0.0,0.0,7830.0,3013.0,1.0
μ_Netherlands[87],10.791,0.025,10.746,10.838,0.0,0.0,7804.0,3013.0,1.0
μ_Netherlands[88],10.803,0.024,10.758,10.85,0.0,0.0,7778.0,2997.0,1.0
μ_Netherlands[89],10.815,0.024,10.771,10.861,0.0,0.0,7759.0,3037.0,1.0
μ_Netherlands[90],10.827,0.024,10.783,10.873,0.0,0.0,7739.0,3037.0,1.0
μ_Netherlands[91],10.839,0.024,10.795,10.885,0.0,0.0,7716.0,3021.0,1.0
μ_Netherlands[92],10.851,0.024,10.804,10.894,0.0,0.0,7696.0,3045.0,1.0
μ_Netherlands[93],10.863,0.024,10.816,10.905,0.0,0.0,7671.0,3079.0,1.0
μ_Netherlands[94],10.874,0.024,10.831,10.92,0.0,0.0,7649.0,3167.0,1.0
μ_Netherlands[95],10.886,0.024,10.84,10.929,0.0,0.0,7634.0,3166.0,1.0
μ_Netherlands[96],10.898,0.024,10.853,10.941,0.0,0.0,7615.0,3166.0,1.0
μ_Netherlands[97],10.91,0.024,10.865,10.953,0.0,0.0,7590.0,3166.0,1.0
μ_Netherlands[98],10.922,0.023,10.877,10.965,0.0,0.0,7569.0,3176.0,1.0
μ_Netherlands[99],10.934,0.023,10.89,10.977,0.0,0.0,7545.0,3124.0,1.0
μ_Netherlands[100],10.946,0.023,10.902,10.989,0.0,0.0,7526.0,3124.0,1.0
μ_Netherlands[101],10.958,0.023,10.914,11.0,0.0,0.0,7501.0,3165.0,1.0
μ_Netherlands[102],10.97,0.023,10.926,11.012,0.0,0.0,7477.0,3165.0,1.0
μ_Netherlands[103],10.982,0.023,10.938,11.024,0.0,0.0,7455.0,3165.0,1.0
μ_Netherlands[104],10.994,0.023,10.95,11.035,0.0,0.0,7433.0,3017.0,1.0
μ_Netherlands[105],11.005,0.023,10.963,11.048,0.0,0.0,7408.0,3017.0,1.0
μ_Netherlands[106],11.017,0.023,10.974,11.059,0.0,0.0,7388.0,3017.0,1.0
μ_Netherlands[107],11.029,0.023,10.986,11.07,0.0,0.0,7364.0,2993.0,1.0
μ_Netherlands[108],11.041,0.023,10.999,11.084,0.0,0.0,7332.0,3078.0,1.0
μ_Netherlands[109],11.053,0.022,11.01,11.094,0.0,0.0,7310.0,3078.0,1.0
μ_Netherlands[110],11.065,0.022,11.022,11.106,0.0,0.0,7281.0,3129.0,1.0
μ_Netherlands[111],11.077,0.022,11.034,11.118,0.0,0.0,7256.0,3059.0,1.0
μ_Netherlands[112],11.089,0.022,11.048,11.131,0.0,0.0,7238.0,3059.0,1.0
μ_Netherlands[113],11.101,0.022,11.058,11.141,0.0,0.0,7216.0,3059.0,1.0
μ_Netherlands[114],11.113,0.022,11.072,11.154,0.0,0.0,7193.0,3008.0,1.0
μ_Netherlands[115],11.125,0.022,11.084,11.166,0.0,0.0,7169.0,3055.0,1.0
μ_Netherlands[116],11.136,0.022,11.096,11.178,0.0,0.0,7145.0,3056.0,1.0
