,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ[11584],14.404,0.019,14.368,14.44,0.0,0.0,5249.0,2836.0,1.0
μ[11585],14.414,0.019,14.378,14.451,0.0,0.0,5259.0,2987.0,1.0
μ[11586],14.423,0.019,14.388,14.46,0.0,0.0,5273.0,3083.0,1.0
μ[11587],14.433,0.019,14.398,14.47,0.0,0.0,5280.0,3017.0,1.0
μ[11588],14.443,0.02,14.407,14.48,0.0,0.0,5292.0,2984.0,1.0
μ[11589],14.453,0.02,14.417,14.49,0.0,0.0,5301.0,3013.0,1.0
μ[11590],14.462,0.02,14.426,14.5,0.0,0.0,5309.0,3013.0,1.0
μ[11591],14.472,0.02,14.436,14.509,0.0,0.0,5322.0,2991.0,1.0
μ[11592],14.482,0.02,14.445,14.52,0.0,0.0,5332.0,3037.0,1.0
μ[11593],14.492,0.02,14.455,14.53,0.0,0.0,5343.0,3037.0,1.0
μ[11594],14.501,0.02,14.465,14.54,0.0,0.0,5352.0,2995.0,1.0
μ[11595],14.511,0.02,14.474,14.55,0.0,0.0,5364.0,3013.0,1.0
μ[11596],14.521,0.02,14.484,14.56,0.0,0.0,5374.0,3013.0,1.0
μ[11597],14.53,0.02,14.494,14.57,0.0,0.0,5384.0,2964.0,1.0
μ[11598],14.54,0.02,14.503,14.579,0.0,0.0,5394.0,3013.0,1.0
μ[11599],14.55,0.02,14.512,14.589,0.0,0.0,5406.0,3013.0,1.0
μ[11600],14.56,0.02,14.521,14.598,0.0,0.0,5416.0,3062.0,1.0
μ[11601],14.569,0.021,14.532,14.609,0.0,0.0,5426.0,3062.0,1.0
μ[11602],14.579,0.021,14.541,14.618,0.0,0.0,5434.0,2937.0,1.0
μ[11603],14.589,0.021,14.55,14.628,0.0,0.0,5445.0,2959.0,1.0
μ[11604],14.598,0.021,14.56,14.638,0.0,0.0,5454.0,2960.0,1.0
μ[11605],14.608,0.021,14.569,14.648,0.0,0.0,5466.0,3086.0,1.0
μ[11606],14.618,0.021,14.579,14.658,0.0,0.0,5478.0,3088.0,1.0
μ[11607],14.628,0.021,14.588,14.668,0.0,0.0,5488.0,3062.0,1.0
μ[11608],14.637,0.021,14.598,14.678,0.0,0.0,5499.0,3038.0,1.0
μ[11609],14.647,0.021,14.607,14.688,0.0,0.0,5509.0,3038.0,1.0
μ[11610],14.657,0.021,14.617,14.698,0.0,0.0,5516.0,3038.0,1.0
μ[11611],14.667,0.021,14.626,14.707,0.0,0.0,5531.0,3039.0,1.0
μ[11612],14.676,0.021,14.636,14.717,0.0,0.0,5539.0,3039.0,1.0
μ[11613],14.686,0.022,14.648,14.73,0.0,0.0,5546.0,3060.0,1.0
μ[11614],14.696,0.022,14.656,14.737,0.0,0.0,5555.0,3011.0,1.0
μ[11615],14.705,0.022,14.665,14.747,0.0,0.0,5566.0,3011.0,1.0
μ[11616],14.715,0.022,14.674,14.757,0.0,0.0,5575.0,2987.0,1.0
μ[11617],14.725,0.022,14.684,14.767,0.0,0.0,5583.0,2987.0,1.0
μ[11618],14.735,0.022,14.693,14.777,0.0,0.0,5593.0,2987.0,1.0
μ[11619],14.744,0.022,14.703,14.787,0.0,0.0,5601.0,2987.0,1.0
μ[11620],14.754,0.022,14.713,14.797,0.0,0.0,5610.0,2988.0,1.0
μ[11621],14.764,0.022,14.722,14.807,0.0,0.0,5619.0,2988.0,1.0
μ[11622],14.774,0.022,14.732,14.817,0.0,0.0,5627.0,3012.0,1.0
μ[11623],14.783,0.022,14.741,14.826,0.0,0.0,5634.0,2989.0,1.0
μ[11624],14.793,0.023,14.75,14.835,0.0,0.0,5642.0,2920.0,1.0
μ[11625],14.803,0.023,14.761,14.846,0.0,0.0,5651.0,2920.0,1.0
μ[11626],14.812,0.023,14.773,14.859,0.0,0.0,5662.0,2920.0,1.0
μ[11627],14.822,0.023,14.782,14.869,0.0,0.0,5672.0,2920.0,1.0
μ[11628],14.832,0.023,14.792,14.878,0.0,0.0,5685.0,2966.0,1.0
μ[11629],14.842,0.023,14.801,14.888,0.0,0.0,5693.0,2919.0,1.0
μ[11630],14.851,0.023,14.81,14.897,0.0,0.0,5701.0,2919.0,1.0
μ[11631],14.861,0.023,14.82,14.907,0.0,0.0,5711.0,2855.0,1.0
μ[11632],14.871,0.023,14.829,14.917,0.0,0.0,5719.0,2807.0,1.0
μ[11633],14.881,0.023,14.839,14.927,0.0,0.0,5728.0,2830.0,1.0
μ[11634],14.89,0.023,14.848,14.937,0.0,0.0,5745.0,2830.0,1.0
μ[11635],14.9,0.024,14.858,14.947,0.0,0.0,5753.0,2830.0,1.0
μ[11636],14.91,0.024,14.868,14.957,0.0,0.0,5762.0,2808.0,1.0
μ[11637],14.919,0.024,14.877,14.967,0.0,0.0,5772.0,2808.0,1.0
μ[11638],14.929,0.024,14.887,14.977,0.0,0.0,5781.0,2829.0,1.0
μ[11639],14.939,0.024,14.896,14.986,0.0,0.0,5789.0,2829.0,1.0
μ[11640],14.949,0.024,14.906,14.996,0.0,0.0,5798.0,2829.0,1.0
μ[11641],14.958,0.024,14.916,15.006,0.0,0.0,5806.0,2829.0,1.0
μ[11642],14.968,0.024,14.925,15.016,0.0,0.0,5814.0,2787.0,1.0
μ[11643],14.978,0.024,14.935,15.026,0.0,0.0,5823.0,2787.0,1.0
μ[11644],14.988,0.024,14.944,15.036,0.0,0.0,5835.0,2787.0,1.0
μ[11645],14.997,0.024,14.954,15.046,0.0,0.0,5846.0,2787.0,1.0
μ[11646],15.007,0.025,14.963,15.056,0.0,0.0,5856.0,2787.0,1.0
μ[11647],15.017,0.025,14.973,15.066,0.0,0.0,5866.0,2787.0,1.0
μ[11648],15.026,0.025,14.982,15.076,0.0,0.0,5876.0,2728.0,1.0
μ[11649],15.036,0.025,14.992,15.086,0.0,0.0,5883.0,2728.0,1.0
μ[11650],15.046,0.025,15.002,15.095,0.0,0.0,5890.0,2728.0,1.0
μ[11651],15.056,0.025,15.009,15.104,0.0,0.0,5899.0,2728.0,1.0
μ[11652],15.065,0.025,15.019,15.114,0.0,0.0,5908.0,2728.0,1.0
μ[11653],15.075,0.025,15.029,15.124,0.0,0.0,5918.0,2727.0,1.0
μ[11654],15.085,0.025,15.038,15.134,0.0,0.0,5925.0,2727.0,1.0
μ[11655],15.095,0.025,15.048,15.143,0.0,0.0,5934.0,2727.0,1.0
μ[11656],15.104,0.026,15.058,15.153,0.0,0.0,5943.0,2790.0,1.0
μ[11657],15.114,0.026,15.067,15.163,0.0,0.0,5953.0,2790.0,1.0
μ[11658],15.124,0.026,15.077,15.173,0.0,0.0,5961.0,2790.0,1.0
μ[11659],15.133,0.026,15.086,15.183,0.0,0.0,5969.0,2749.0,1.0
μ[11660],15.143,0.026,15.096,15.193,0.0,0.0,5975.0,2749.0,1.0
μ[11661],15.153,0.026,15.105,15.203,0.0,0.0,5984.0,2788.0,1.0
μ[11662],15.163,0.026,15.115,15.213,0.0,0.0,5993.0,2788.0,1.0
μ[11663],15.172,0.026,15.125,15.223,0.0,0.0,6001.0,2788.0,1.0
μ[11664],15.182,0.026,15.134,15.233,0.0,0.0,6010.0,2788.0,1.0
μ[11665],15.192,0.026,15.144,15.243,0.0,0.0,6017.0,2788.0,1.0
μ[11666],15.202,0.026,15.153,15.253,0.0,0.0,6026.0,2788.0,1.0
μ[11667],15.211,0.027,15.163,15.263,0.0,0.0,6034.0,2788.0,1.0
μ[11668],15.221,0.027,15.173,15.273,0.0,0.0,6042.0,2811.0,1.0
μ[11669],15.231,0.027,15.182,15.282,0.0,0.0,6054.0,2766.0,1.0
μ[11670],15.24,0.027,15.192,15.292,0.0,0.0,6064.0,2766.0,1.0
μ[11671],15.25,0.027,15.201,15.302,0.0,0.0,6072.0,2708.0,1.0
μ[11672],15.26,0.027,15.212,15.313,0.0,0.0,6080.0,2710.0,1.0
μ[11673],15.27,0.027,15.22,15.322,0.0,0.0,6087.0,2710.0,1.0
μ[11674],15.279,0.027,15.23,15.332,0.0,0.0,6094.0,2730.0,1.0
μ[11675],15.289,0.027,15.239,15.341,0.0,0.0,6104.0,2730.0,1.0
μ[11676],15.299,0.027,15.249,15.351,0.0,0.0,6113.0,2729.0,1.0
μ[11677],15.309,0.028,15.258,15.361,0.0,0.0,6122.0,2729.0,1.0
μ[11678],15.318,0.028,15.269,15.372,0.0,0.0,6129.0,2750.0,1.0
μ[11679],15.328,0.028,15.275,15.379,0.0,0.0,6136.0,2750.0,1.0
μ[11680],15.338,0.028,15.285,15.389,0.0,0.0,6143.0,2748.0,1.0
μ[11681],15.347,0.028,15.294,15.399,0.0,0.0,6149.0,2748.0,1.0
μ[11682],15.357,0.028,15.304,15.408,0.0,0.0,6157.0,2748.0,1.0
μ[11683],15.367,0.028,15.313,15.418,0.0,0.0,6166.0,2770.0,1.0
μ[11684],15.377,0.028,15.323,15.428,0.0,0.0,6172.0,2770.0,1.0
μ[11685],15.386,0.028,15.332,15.438,0.0,0.0,6179.0,2750.0,1.0
μ[11686],15.396,0.028,15.343,15.449,0.0,0.0,6188.0,2750.0,1.0
μ[11687],15.406,0.029,15.351,15.458,0.0,0.0,6197.0,2771.0,1.0
μ[11688],15.415,0.029,15.362,15.468,0.0,0.0,6202.0,2770.0,1.0
μ[11689],15.425,0.029,15.371,15.478,0.0,0.0,6208.0,2673.0,1.0
μ[11690],15.435,0.029,15.381,15.488,0.0,0.0,6217.0,2729.0,1.0
μ[11691],7.025,0.035,6.962,7.092,0.0,0.0,6997.0,2979.0,1.0
μ[11692],7.04,0.035,6.977,7.106,0.0,0.0,6975.0,2822.0,1.0
μ[11693],7.055,0.035,6.992,7.121,0.0,0.0,6961.0,2822.0,1.0
μ[11694],7.07,0.035,7.008,7.136,0.0,0.0,6954.0,2822.0,1.0
μ[11695],7.085,0.035,7.023,7.151,0.0,0.0,6947.0,2822.0,1.0
μ[11696],7.1,0.034,7.038,7.166,0.0,0.0,6950.0,2801.0,1.0
μ[11697],7.115,0.034,7.054,7.181,0.0,0.0,6937.0,2861.0,1.0
μ[11698],7.13,0.034,7.069,7.196,0.0,0.0,6925.0,2927.0,1.0
μ[11699],7.145,0.034,7.084,7.211,0.0,0.0,6917.0,2927.0,1.0
μ[11700],7.16,0.034,7.1,7.226,0.0,0.0,6911.0,2927.0,1.0
μ[11701],7.176,0.034,7.115,7.24,0.0,0.0,6895.0,2865.0,1.0
μ[11702],7.191,0.034,7.13,7.255,0.0,0.0,6883.0,2870.0,1.0
μ[11703],7.206,0.034,7.146,7.27,0.0,0.0,6866.0,2870.0,1.0
μ[11704],7.221,0.033,7.161,7.285,0.0,0.0,6854.0,2870.0,1.0
μ[11705],7.236,0.033,7.177,7.3,0.0,0.0,6839.0,2890.0,1.0
μ[11706],7.251,0.033,7.192,7.315,0.0,0.0,6827.0,2845.0,1.0
μ[11707],7.266,0.033,7.207,7.33,0.0,0.0,6810.0,2845.0,1.0
μ[11708],7.281,0.033,7.222,7.345,0.0,0.0,6806.0,2845.0,1.0
μ[11709],7.296,0.033,7.237,7.359,0.0,0.0,6791.0,2845.0,1.0
μ[11710],7.311,0.033,7.253,7.374,0.0,0.0,6789.0,2839.0,1.0
μ[11711],7.326,0.033,7.268,7.389,0.0,0.0,6779.0,2796.0,1.0
μ[11712],7.341,0.032,7.283,7.404,0.0,0.0,6767.0,2796.0,1.0
μ[11713],7.356,0.032,7.299,7.419,0.0,0.0,6750.0,2796.0,1.0
μ[11714],7.371,0.032,7.314,7.433,0.0,0.0,6737.0,2796.0,1.0
μ[11715],7.386,0.032,7.329,7.448,0.0,0.0,6725.0,2796.0,1.0
μ[11716],7.401,0.032,7.344,7.463,0.0,0.0,6718.0,2752.0,1.0
μ[11717],7.416,0.032,7.36,7.478,0.0,0.0,6708.0,2752.0,1.0
μ[11718],7.431,0.032,7.375,7.492,0.0,0.0,6698.0,2731.0,1.0
μ[11719],7.446,0.032,7.39,7.507,0.0,0.0,6688.0,2731.0,1.0
μ[11720],7.462,0.032,7.405,7.522,0.0,0.0,6680.0,2731.0,1.0
μ[11721],7.477,0.031,7.421,7.537,0.0,0.0,6669.0,2731.0,1.0
μ[11722],7.492,0.031,7.436,7.552,0.0,0.0,6659.0,2813.0,1.0
μ[11723],7.507,0.031,7.451,7.567,0.0,0.0,6646.0,2813.0,1.0
μ[11724],7.522,0.031,7.466,7.581,0.0,0.0,6635.0,2751.0,1.0
μ[11725],7.537,0.031,7.481,7.596,0.0,0.0,6617.0,2751.0,1.0
μ[11726],7.552,0.031,7.497,7.611,0.0,0.0,6604.0,2730.0,1.0
μ[11727],7.567,0.031,7.512,7.626,0.0,0.0,6588.0,2709.0,1.0
μ[11728],7.582,0.031,7.527,7.641,0.0,0.0,6576.0,2709.0,1.0
μ[11729],7.597,0.031,7.543,7.656,0.0,0.0,6563.0,2746.0,1.0
μ[11730],7.612,0.03,7.559,7.671,0.0,0.0,6551.0,2688.0,1.0
μ[11731],7.627,0.03,7.574,7.686,0.0,0.0,6541.0,2688.0,1.0
μ[11732],7.642,0.03,7.589,7.7,0.0,0.0,6532.0,2744.0,1.0
μ[11733],7.657,0.03,7.604,7.715,0.0,0.0,6522.0,2744.0,1.0
μ[11734],7.672,0.03,7.619,7.73,0.0,0.0,6507.0,2684.0,1.0
μ[11735],7.687,0.03,7.634,7.744,0.0,0.0,6499.0,2680.0,1.0
μ[11736],7.702,0.03,7.651,7.761,0.0,0.0,6478.0,2684.0,1.0
μ[11737],7.717,0.03,7.666,7.776,0.0,0.0,6461.0,2684.0,1.0
μ[11738],7.732,0.029,7.682,7.79,0.0,0.0,6441.0,2743.0,1.0
μ[11739],7.748,0.029,7.697,7.805,0.0,0.0,6435.0,2757.0,1.0
μ[11740],7.763,0.029,7.712,7.82,0.0,0.0,6413.0,2757.0,1.0
μ[11741],7.778,0.029,7.727,7.835,0.0,0.0,6404.0,2757.0,1.0
μ[11742],7.793,0.029,7.743,7.85,0.0,0.0,6395.0,2757.0,1.0
μ[11743],7.808,0.029,7.758,7.865,0.0,0.0,6379.0,2757.0,1.0
μ[11744],7.823,0.029,7.773,7.879,0.0,0.0,6366.0,2757.0,1.0
μ[11745],7.838,0.029,7.789,7.894,0.0,0.0,6355.0,2757.0,1.0
μ[11746],7.853,0.029,7.804,7.909,0.0,0.0,6335.0,2737.0,1.0
μ[11747],7.868,0.028,7.819,7.924,0.0,0.0,6322.0,2737.0,1.0
μ[11748],7.883,0.028,7.834,7.938,0.0,0.0,6304.0,2791.0,1.0
μ[11749],7.898,0.028,7.849,7.953,0.0,0.0,6288.0,2791.0,1.0
μ[11750],7.913,0.028,7.864,7.968,0.0,0.0,6277.0,2792.0,1.0
μ[11751],7.928,0.028,7.879,7.983,0.0,0.0,6254.0,2792.0,1.0
μ[11752],7.943,0.028,7.894,7.997,0.0,0.0,6244.0,2771.0,1.0
μ[11753],7.958,0.028,7.909,8.012,0.0,0.0,6232.0,2840.0,1.0
μ[11754],7.973,0.028,7.924,8.027,0.0,0.0,6214.0,2840.0,1.0
μ[11755],7.988,0.028,7.94,8.042,0.0,0.0,6199.0,2840.0,1.0
μ[11756],8.003,0.027,7.955,8.056,0.0,0.0,6185.0,2840.0,1.0
μ[11757],8.018,0.027,7.97,8.071,0.0,0.0,6172.0,2845.0,1.0
μ[11758],8.034,0.027,7.985,8.086,0.0,0.0,6155.0,2845.0,1.0
μ[11759],8.049,0.027,8.0,8.101,0.0,0.0,6137.0,2911.0,1.0
μ[11760],8.064,0.027,8.016,8.115,0.0,0.0,6127.0,2911.0,1.0
μ[11761],8.079,0.027,8.031,8.13,0.0,0.0,6099.0,2911.0,1.0
μ[11762],8.094,0.027,8.047,8.146,0.0,0.0,6082.0,2912.0,1.0
μ[11763],8.109,0.027,8.062,8.161,0.0,0.0,6069.0,2911.0,1.0
μ[11764],8.124,0.027,8.077,8.175,0.0,0.0,6049.0,2911.0,1.0
μ[11765],8.139,0.027,8.091,8.189,0.0,0.0,6032.0,2951.0,1.0
μ[11766],8.154,0.026,8.107,8.205,0.0,0.0,6019.0,2998.0,1.0
μ[11767],8.169,0.026,8.122,8.219,0.0,0.0,6000.0,2974.0,1.0
μ[11768],8.184,0.026,8.136,8.233,0.0,0.0,5975.0,2974.0,1.0
μ[11769],8.199,0.026,8.152,8.248,0.0,0.0,5948.0,2974.0,1.0
μ[11770],8.214,0.026,8.167,8.263,0.0,0.0,5932.0,2998.0,1.0
μ[11771],8.229,0.026,8.182,8.278,0.0,0.0,5919.0,3071.0,1.0
μ[11772],8.244,0.026,8.198,8.292,0.0,0.0,5898.0,3071.0,1.0
μ[11773],8.259,0.026,8.213,8.307,0.0,0.0,5874.0,3088.0,1.0
μ[11774],8.274,0.026,8.228,8.322,0.0,0.0,5860.0,3090.0,1.0
μ[11775],8.289,0.025,8.243,8.337,0.0,0.0,5844.0,3105.0,1.0
μ[11776],8.304,0.025,8.259,8.352,0.0,0.0,5821.0,3006.0,1.0
μ[11777],8.32,0.025,8.274,8.367,0.0,0.0,5798.0,3129.0,1.0
μ[11778],8.335,0.025,8.289,8.382,0.0,0.0,5783.0,3129.0,1.0
μ[11779],8.35,0.025,8.305,8.397,0.0,0.0,5757.0,3006.0,1.0
μ[11780],8.365,0.025,8.319,8.412,0.0,0.0,5742.0,2999.0,1.0
μ[11781],8.38,0.025,8.334,8.427,0.0,0.0,5725.0,3027.0,1.0
μ[11782],8.395,0.025,8.35,8.442,0.0,0.0,5705.0,3027.0,1.0
μ[11783],8.41,0.025,8.365,8.457,0.0,0.0,5680.0,3027.0,1.0
μ[11784],8.425,0.025,8.38,8.472,0.0,0.0,5664.0,3027.0,1.0
μ[11785],8.44,0.024,8.396,8.487,0.0,0.0,5647.0,2993.0,1.0
μ[11786],8.455,0.024,8.411,8.501,0.0,0.0,5625.0,2945.0,1.0
μ[11787],8.47,0.024,8.426,8.516,0.0,0.0,5610.0,2945.0,1.0
μ[11788],8.485,0.024,8.441,8.531,0.0,0.0,5605.0,2945.0,1.0
μ[11789],8.5,0.024,8.454,8.544,0.0,0.0,5584.0,2945.0,1.0
μ[11790],8.515,0.024,8.47,8.558,0.0,0.0,5568.0,2922.0,1.0
μ[11791],8.53,0.024,8.485,8.573,0.0,0.0,5563.0,2922.0,1.0
μ[11792],8.545,0.024,8.5,8.588,0.0,0.0,5545.0,2975.0,1.0
μ[11793],8.56,0.024,8.515,8.603,0.0,0.0,5528.0,2975.0,1.0
μ[11794],8.575,0.024,8.531,8.618,0.0,0.0,5507.0,2977.0,1.0
μ[11795],8.59,0.024,8.546,8.632,0.0,0.0,5492.0,2977.0,1.0
μ[11796],8.606,0.023,8.561,8.647,0.0,0.0,5468.0,2977.0,1.0
μ[11797],8.621,0.023,8.577,8.662,0.0,0.0,5458.0,2953.0,1.0
μ[11798],8.636,0.023,8.592,8.677,0.0,0.0,5436.0,2953.0,1.0
μ[11799],8.651,0.023,8.607,8.692,0.0,0.0,5417.0,2953.0,1.0
μ[11800],8.666,0.023,8.622,8.707,0.0,0.0,5406.0,2953.0,1.0
μ[11801],8.681,0.023,8.637,8.722,0.0,0.0,5389.0,2992.0,1.0
μ[11802],8.696,0.023,8.652,8.736,0.0,0.0,5375.0,2990.0,1.0
μ[11803],8.711,0.023,8.667,8.751,0.0,0.0,5365.0,3113.0,1.0
μ[11804],8.726,0.023,8.682,8.766,0.0,0.0,5349.0,3230.0,1.0
μ[11805],8.741,0.023,8.698,8.781,0.0,0.0,5332.0,3136.0,1.0
μ[11806],8.756,0.023,8.713,8.796,0.0,0.0,5315.0,3122.0,1.0
μ[11807],8.771,0.022,8.728,8.811,0.0,0.0,5300.0,3158.0,1.0
μ[11808],8.786,0.022,8.743,8.825,0.0,0.0,5291.0,3241.0,1.0
μ[11809],8.801,0.022,8.758,8.84,0.0,0.0,5275.0,3085.0,1.0
μ[11810],8.816,0.022,8.773,8.855,0.0,0.0,5258.0,3085.0,1.0
μ[11811],8.831,0.022,8.788,8.87,0.0,0.0,5252.0,3086.0,1.0
μ[11812],8.846,0.022,8.803,8.884,0.0,0.0,5233.0,3060.0,1.0
μ[11813],8.861,0.022,8.818,8.899,0.0,0.0,5217.0,3036.0,1.0
μ[11814],8.876,0.022,8.834,8.914,0.0,0.0,5197.0,3036.0,1.0
μ[11815],8.892,0.022,8.849,8.929,0.0,0.0,5184.0,3013.0,1.0
μ[11816],8.907,0.022,8.864,8.944,0.0,0.0,5168.0,3027.0,1.0
μ[11817],8.922,0.022,8.879,8.959,0.0,0.0,5152.0,3076.0,1.0
μ[11818],8.937,0.022,8.894,8.974,0.0,0.0,5124.0,3206.0,1.0
μ[11819],8.952,0.021,8.909,8.989,0.0,0.0,5107.0,3111.0,1.0
μ[11820],8.967,0.021,8.924,9.004,0.0,0.0,5090.0,3204.0,1.0
μ[11821],8.982,0.021,8.94,9.019,0.0,0.0,5076.0,3206.0,1.0
μ[11822],8.997,0.021,8.955,9.034,0.0,0.0,5054.0,3040.0,1.0
μ[11823],9.012,0.021,8.971,9.049,0.0,0.0,5036.0,3019.0,1.0
μ[11824],9.027,0.021,8.986,9.064,0.0,0.0,5013.0,2981.0,1.0
μ[11825],9.042,0.021,9.001,9.079,0.0,0.0,4991.0,2983.0,1.0
μ[11826],9.057,0.021,9.016,9.094,0.0,0.0,4972.0,3007.0,1.0
μ[11827],9.072,0.021,9.032,9.109,0.0,0.0,4944.0,3006.0,1.0
μ[11828],9.087,0.021,9.047,9.124,0.0,0.0,4929.0,3006.0,1.0
μ[11829],9.102,0.021,9.061,9.139,0.0,0.0,4914.0,3008.0,1.0
μ[11830],9.117,0.021,9.076,9.154,0.0,0.0,4898.0,3020.0,1.0
μ[11831],9.132,0.021,9.092,9.169,0.0,0.0,4881.0,3069.0,1.0
μ[11832],9.147,0.02,9.107,9.184,0.0,0.0,4864.0,2910.0,1.0
μ[11833],9.162,0.02,9.122,9.198,0.0,0.0,4849.0,2912.0,1.0
μ[11834],9.178,0.02,9.137,9.213,0.0,0.0,4834.0,2912.0,1.0
μ[11835],9.193,0.02,9.155,9.231,0.0,0.0,4815.0,2912.0,1.0
μ[11836],9.208,0.02,9.169,9.245,0.0,0.0,4807.0,2863.0,1.0
μ[11837],9.223,0.02,9.184,9.26,0.0,0.0,4787.0,2816.0,1.0
μ[11838],9.238,0.02,9.199,9.275,0.0,0.0,4768.0,2816.0,1.0
μ[11839],9.253,0.02,9.215,9.29,0.0,0.0,4751.0,2816.0,1.0
μ[11840],9.268,0.02,9.23,9.305,0.0,0.0,4743.0,2785.0,1.0
μ[11841],9.283,0.02,9.246,9.32,0.0,0.0,4721.0,2785.0,1.0
μ[11842],9.298,0.02,9.261,9.335,0.0,0.0,4702.0,2989.0,1.0
μ[11843],9.313,0.02,9.276,9.35,0.0,0.0,4679.0,2965.0,1.0
μ[11844],9.328,0.02,9.291,9.365,0.0,0.0,4663.0,2966.0,1.0
μ[11845],9.343,0.02,9.308,9.381,0.0,0.0,4644.0,2960.0,1.0
μ[11846],9.358,0.02,9.323,9.396,0.0,0.0,4624.0,2883.0,1.0
μ[11847],9.373,0.019,9.338,9.411,0.0,0.0,4612.0,2865.0,1.0
μ[11848],9.388,0.019,9.354,9.426,0.0,0.0,4601.0,2895.0,1.0
μ[11849],9.403,0.019,9.369,9.441,0.0,0.0,4580.0,2764.0,1.0
μ[11850],9.418,0.019,9.383,9.455,0.0,0.0,4560.0,2764.0,1.0
μ[11851],9.433,0.019,9.398,9.47,0.0,0.0,4550.0,2853.0,1.0
μ[11852],9.448,0.019,9.413,9.485,0.0,0.0,4531.0,2853.0,1.0
μ[11853],9.464,0.019,9.428,9.5,0.0,0.0,4511.0,2919.0,1.0
μ[11854],9.479,0.019,9.443,9.515,0.0,0.0,4497.0,2807.0,1.0
μ[11855],9.494,0.019,9.455,9.527,0.0,0.0,4484.0,2796.0,1.0
μ[11856],9.509,0.019,9.47,9.542,0.0,0.0,4467.0,2874.0,1.0
μ[11857],9.524,0.019,9.486,9.557,0.0,0.0,4452.0,2814.0,1.0
μ[11858],9.539,0.019,9.503,9.574,0.0,0.0,4438.0,2813.0,1.0
μ[11859],9.554,0.019,9.518,9.589,0.0,0.0,4424.0,2765.0,1.0
μ[11860],9.569,0.019,9.533,9.604,0.0,0.0,4410.0,2802.0,1.0
μ[11861],9.584,0.019,9.549,9.619,0.0,0.0,4397.0,2782.0,1.0
μ[11862],9.599,0.019,9.564,9.634,0.0,0.0,4378.0,2775.0,1.0
μ[11863],9.614,0.019,9.579,9.649,0.0,0.0,4358.0,2799.0,1.0
μ[11864],9.629,0.019,9.593,9.663,0.0,0.0,4343.0,2743.0,1.0
μ[11865],9.644,0.019,9.608,9.678,0.0,0.0,4330.0,2743.0,1.0
μ[11866],9.659,0.018,9.624,9.694,0.0,0.0,4312.0,2763.0,1.0
μ[11867],9.674,0.018,9.64,9.709,0.0,0.0,4290.0,2723.0,1.0
μ[11868],9.689,0.018,9.655,9.724,0.0,0.0,4275.0,2665.0,1.0
μ[11869],9.704,0.018,9.67,9.739,0.0,0.0,4259.0,2608.0,1.0
μ[11870],9.719,0.018,9.685,9.753,0.0,0.0,4246.0,2554.0,1.0
μ[11871],9.734,0.018,9.7,9.768,0.0,0.0,4233.0,2520.0,1.0
μ[11872],9.75,0.018,9.715,9.783,0.0,0.0,4221.0,2513.0,1.0
μ[11873],9.765,0.018,9.73,9.798,0.0,0.0,4216.0,2513.0,1.0
μ[11874],9.78,0.018,9.745,9.813,0.0,0.0,4202.0,2418.0,1.0
μ[11875],9.795,0.018,9.76,9.828,0.0,0.0,4185.0,2404.0,1.0
μ[11876],9.81,0.018,9.775,9.843,0.0,0.0,4174.0,2404.0,1.0
μ[11877],9.825,0.018,9.79,9.858,0.0,0.0,4158.0,2412.0,1.0
μ[11878],9.84,0.018,9.805,9.873,0.0,0.0,4130.0,2418.0,1.0
μ[11879],9.855,0.018,9.82,9.888,0.0,0.0,4117.0,2403.0,1.0
μ[11880],9.87,0.018,9.835,9.903,0.0,0.0,4104.0,2403.0,1.0
μ[11881],9.885,0.018,9.851,9.918,0.0,0.0,4090.0,2403.0,1.0
μ[11882],9.9,0.018,9.866,9.933,0.0,0.0,4080.0,2384.0,1.0
μ[11883],9.915,0.018,9.881,9.948,0.0,0.0,4062.0,2391.0,1.0
μ[11884],9.93,0.018,9.896,9.963,0.0,0.0,4049.0,2377.0,1.0
μ[11885],9.945,0.018,9.911,9.978,0.0,0.0,4036.0,2332.0,1.0
μ[11886],9.96,0.018,9.926,9.993,0.0,0.0,4024.0,2290.0,1.0
μ[11887],9.975,0.018,9.941,10.008,0.0,0.0,4010.0,2249.0,1.0
μ[11888],9.99,0.018,9.956,10.023,0.0,0.0,4002.0,2223.0,1.0
μ[11889],10.005,0.018,9.971,10.038,0.0,0.0,3996.0,2173.0,1.0
μ[11890],10.02,0.018,9.986,10.053,0.0,0.0,3991.0,2184.0,1.0
μ[11891],10.036,0.018,10.001,10.068,0.0,0.0,3977.0,2134.0,1.0
μ[11892],10.051,0.018,10.017,10.083,0.0,0.0,3968.0,2134.0,1.0
μ[11893],10.066,0.018,10.032,10.098,0.0,0.0,3957.0,2211.0,1.0
μ[11894],10.081,0.018,10.047,10.114,0.0,0.0,3952.0,2261.0,1.0
μ[11895],10.096,0.018,10.062,10.128,0.0,0.0,3939.0,2236.0,1.0
μ[11896],10.111,0.018,10.077,10.144,0.0,0.0,3932.0,2222.0,1.0
μ[11897],10.126,0.018,10.092,10.158,0.0,0.0,3927.0,2242.0,1.0
μ[11898],10.141,0.018,10.107,10.174,0.0,0.0,3913.0,2189.0,1.0
μ[11899],10.156,0.018,10.122,10.189,0.0,0.0,3902.0,2269.0,1.0
